"step","outlet_flow"
384000.0,1.3320623636245728
386000.0,1.3317615985870361
388000.0,1.331823706626892
390000.0,1.3309930562973022
392000.0,1.331117868423462
394000.0,1.331695556640625
396000.0,1.331484079360962
398000.0,1.3317174911499023
400000.0,1.3317539691925049
402000.0,1.3312809467315674
404000.0,1.3317464590072632
406000.0,1.3322362899780273
408000.0,1.3313442468643188
410000.0,1.3317458629608154
412000.0,1.3318074941635132
414000.0,1.3312604427337646
416000.0,1.3316872119903564
418000.0,1.3315644264221191
420000.0,1.3313629627227783
422000.0,1.3318850994110107
424000.0,1.3320667743682861
426000.0,1.3323917388916016
428000.0,1.3314731121063232
430000.0,1.3323237895965576
432000.0,1.331912636756897
434000.0,1.331437349319458
436000.0,1.3319566249847412
438000.0,1.3319189548492432
440000.0,1.3320653438568115
442000.0,1.3322398662567139
444000.0,1.3318438529968262
446000.0,1.3319153785705566
448000.0,1.3316676616668701
450000.0,1.3315566778182983
452000.0,1.3320627212524414
454000.0,1.3315061330795288
456000.0,1.3317042589187622
458000.0,1.332468032836914
460000.0,1.3317440748214722
462000.0,1.3315881490707397
464000.0,1.33211088180542
466000.0,1.331895112991333
468000.0,1.3316059112548828
470000.0,1.3317654132843018
472000.0,1.3313016891479492
474000.0,1.3316771984100342
476000.0,1.331774353981018
478000.0,1.3316456079483032
480000.0,1.331559419631958
482000.0,1.3316181898117065
484000.0,1.3316001892089844
486000.0,1.3309500217437744
488000.0,1.33184814453125
490000.0,1.3316909074783325
492000.0,1.331425666809082
494000.0,1.3319008350372314
496000.0,1.3321737051010132
498000.0,1.331636667251587
500000.0,1.332038402557373
502000.0,1.3318440914154053
504000.0,1.3322362899780273
506000.0,1.3316562175750732
510000.0,1.3321164846420288
512000.0,1.331451416015625
514000.0,1.3320664167404175
516000.0,1.33149254322052
518000.0,1.331994652748108
520000.0,1.3318629264831543
522000.0,1.3318729400634766
524000.0,1.3317742347717285
526000.0,1.3316841125488281
528000.0,1.3317115306854248
530000.0,1.3317780494689941
532000.0,1.3319264650344849
534000.0,1.3315455913543701
536000.0,1.3315898180007935
538000.0,1.3317205905914307
540000.0,1.3318870067596436
542000.0,1.3318500518798828
544000.0,1.33154296875
546000.0,1.3320436477661133
548000.0,1.3318471908569336
550000.0,1.331915259361267
552000.0,1.331911563873291
554000.0,1.331561803817749
556000.0,1.3314955234527588
558000.0,1.3314099311828613
560000.0,1.3319460153579712
562000.0,1.3320198059082031
564000.0,1.3318712711334229
566000.0,1.3315176963806152
568000.0,1.331449031829834
570000.0,1.3318982124328613
572000.0,1.3315129280090332
574000.0,1.3318493366241455
576000.0,1.3315930366516113
578000.0,1.3316588401794434
580000.0,1.331779956817627
582000.0,1.331732153892517
584000.0,1.3315691947937012
586000.0,1.3319263458251953
588000.0,1.3316681385040283
590000.0,1.3315644264221191
592000.0,1.3315632343292236
594000.0,1.331760048866272
596000.0,1.3319594860076904
598000.0,1.3317835330963135
600000.0,1.3317844867706299
602000.0,1.3319518566131592
604000.0,1.3319332599639893
606000.0,1.3318336009979248
608000.0,1.3316293954849243
610000.0,1.3315317630767822
612000.0,1.331799030303955
614000.0,1.3318567276000977
616000.0,1.3319475650787354
618000.0,1.3316290378570557
620000.0,1.3314555883407593
622000.0,1.3319759368896484
624000.0,1.3317639827728271
626000.0,1.331902027130127
628000.0,1.3314896821975708
630000.0,1.3318240642547607
632000.0,1.3316929340362549
634000.0,1.331861972808838
636000.0,1.3315528631210327
638000.0,1.3316346406936646
640000.0,1.331656813621521
642000.0,1.3318787813186646
644000.0,1.3316770792007446
648000.0,1.3318743705749512
650000.0,1.3317148685455322
652000.0,1.3319220542907715
654000.0,1.3316774368286133
656000.0,1.3318514823913574
658000.0,1.3318791389465332
660000.0,1.3318731784820557
662000.0,1.3317350149154663
664000.0,1.3316723108291626
666000.0,1.3316140174865723
668000.0,1.3315422534942627
670000.0,1.3317548036575317
672000.0,1.331515908241272
674000.0,1.3318374156951904
676000.0,1.3316913843154907
678000.0,1.331793189048767
680000.0,1.3318605422973633
682000.0,1.3317186832427979
684000.0,1.3317809104919434
686000.0,1.331648349761963
688000.0,1.3316895961761475
690000.0,1.3316371440887451
692000.0,1.331777572631836
694000.0,1.3315274715423584
696000.0,1.331686019897461
698000.0,1.3316574096679688
700000.0,1.331491231918335
702000.0,1.2588372230529785
4000.0,1.2737858295440674
8000.0,1.3016643524169922
10000.0,1.3120352029800415
12000.0,1.3159838914871216
14000.0,1.3207045793533325
16000.0,1.3203405141830444
18000.0,1.3221235275268555
20000.0,1.323988914489746
22000.0,1.325804352760315
24000.0,1.3242443799972534
26000.0,1.326865315437317
28000.0,1.3266971111297607
30000.0,1.325751543045044
32000.0,1.3280094861984253
34000.0,1.3294060230255127
36000.0,1.326701283454895
40000.0,1.3279569149017334
42000.0,1.326637625694275
44000.0,1.3278541564941406
46000.0,1.3284416198730469
48000.0,1.3276565074920654
50000.0,1.3277456760406494
52000.0,1.3284459114074707
54000.0,1.3294966220855713
56000.0,1.328102946281433
58000.0,1.3272137641906738
60000.0,1.3284800052642822
62000.0,1.3283591270446777
64000.0,1.3289231061935425
66000.0,1.330186128616333
68000.0,1.3293336629867554
70000.0,1.3301368951797485
72000.0,1.3295259475708008
74000.0,1.3296427726745605
76000.0,1.3287454843521118
78000.0,1.3306355476379395
80000.0,1.3281102180480957
82000.0,1.3299691677093506
84000.0,1.3281209468841553
86000.0,1.329052448272705
88000.0,1.3300758600234985
90000.0,1.3299752473831177
92000.0,1.3298951387405396
94000.0,1.329620599746704
96000.0,1.329677939414978
98000.0,1.330112099647522
100000.0,1.330287218093872
102000.0,1.3303050994873047
104000.0,1.3287361860275269
106000.0,1.3292638063430786
108000.0,1.3293936252593994
110000.0,1.3298323154449463
112000.0,1.3305823802947998
114000.0,1.3293520212173462
116000.0,1.3301892280578613
118000.0,1.3297953605651855
120000.0,1.3298041820526123
122000.0,1.3289148807525635
124000.0,1.3305048942565918
126000.0,1.3306560516357422
128000.0,1.3296658992767334
130000.0,1.3300213813781738
132000.0,1.330222725868225
134000.0,1.3299604654312134
136000.0,1.3307831287384033
138000.0,1.3303470611572266
140000.0,1.32968008518219
142000.0,1.329572081565857
144000.0,1.3294587135314941
146000.0,1.3298430442810059
148000.0,1.3297934532165527
150000.0,1.3298311233520508
152000.0,1.3304401636123657
154000.0,1.3303415775299072
156000.0,1.3299977779388428
158000.0,1.3293144702911377
160000.0,1.329920768737793
162000.0,1.330307960510254
164000.0,1.3299105167388916
166000.0,1.3302862644195557
168000.0,1.3301243782043457
170000.0,1.330336570739746
172000.0,1.3298407793045044
174000.0,1.3301668167114258
176000.0,1.3298454284667969
178000.0,1.3295154571533203
180000.0,1.3303278684616089
182000.0,1.3301225900650024
184000.0,1.3297128677368164
186000.0,1.3302764892578125
188000.0,1.3303717374801636
190000.0,1.3302114009857178
192000.0,1.3301995992660522
194000.0,1.3297392129898071
196000.0,1.3298332691192627
198000.0,1.3293795585632324
200000.0,1.330466389656067
202000.0,1.3302583694458008
204000.0,1.3296535015106201
206000.0,1.3303806781768799
208000.0,1.329841136932373
210000.0,1.329742670059204
212000.0,1.3303747177124023
214000.0,1.329871416091919
216000.0,1.3300728797912598
218000.0,1.3303148746490479
220000.0,1.329914927482605
222000.0,1.3301899433135986
224000.0,1.33034086227417
226000.0,1.3302785158157349
228000.0,1.3296300172805786
230000.0,1.3300971984863281
232000.0,1.3299859762191772
234000.0,1.330000877380371
236000.0,1.3299421072006226
238000.0,1.3299267292022705
240000.0,1.3295366764068604
242000.0,1.3301030397415161
244000.0,1.3298519849777222
246000.0,1.3299880027770996
248000.0,1.3298293352127075
250000.0,1.330383062362671
252000.0,1.3300292491912842
254000.0,1.3301355838775635
256000.0,1.3299821615219116
258000.0,1.3299535512924194
260000.0,1.3301959037780762
262000.0,1.3306283950805664
264000.0,1.3298845291137695
266000.0,1.3307297229766846
268000.0,1.3299245834350586
270000.0,1.3306756019592285
272000.0,1.3302490711212158
274000.0,1.3304767608642578
276000.0,1.3301584720611572
278000.0,1.329960584640503
280000.0,1.3297204971313477
282000.0,1.3304836750030518
284000.0,1.3295255899429321
286000.0,1.3297542333602905
288000.0,1.3303451538085938
290000.0,1.3299986124038696
292000.0,1.3302803039550781
294000.0,1.3296586275100708
296000.0,1.329615831375122
298000.0,1.3295278549194336
300000.0,1.3306317329406738
