"step","inlet_flow"
398000.0,1.3203833103179932
400000.0,1.3205325603485107
402000.0,1.3206276893615723
404000.0,1.3205947875976562
406000.0,1.3207168579101562
408000.0,1.3208863735198975
410000.0,1.3203985691070557
412000.0,1.320560097694397
414000.0,1.3206567764282227
416000.0,1.3206595182418823
418000.0,1.3206970691680908
420000.0,1.3204312324523926
422000.0,1.320634365081787
424000.0,1.3208396434783936
426000.0,1.320652961730957
428000.0,1.3205554485321045
430000.0,1.320866346359253
432000.0,1.320486068725586
434000.0,1.3206145763397217
436000.0,1.3207346200942993
438000.0,1.3206225633621216
440000.0,1.3204859495162964
442000.0,1.3206684589385986
444000.0,1.3205537796020508
446000.0,1.3205652236938477
448000.0,1.320695400238037
450000.0,1.3206768035888672
452000.0,1.3205935955047607
454000.0,1.3205742835998535
456000.0,1.320818543434143
458000.0,1.3208019733428955
460000.0,1.320608139038086
462000.0,1.320730209350586
464000.0,1.3204991817474365
466000.0,1.3203752040863037
468000.0,1.3206900358200073
470000.0,1.3205888271331787
472000.0,1.3205338716506958
474000.0,1.3205273151397705
476000.0,1.3204662799835205
478000.0,1.3205747604370117
480000.0,1.320317268371582
482000.0,1.320768117904663
484000.0,1.320589542388916
486000.0,1.3204360008239746
488000.0,1.3208508491516113
490000.0,1.3206558227539062
492000.0,1.320664882659912
494000.0,1.3209000825881958
496000.0,1.3206270933151245
498000.0,1.320425033569336
500000.0,1.3205766677856445
