"step","upsteramPressureTot_730,6999999999999_0,8133333333333332_0,2645"
2000.0,3.7870321
4000.0,3.776342
6000.0,3.7521706
8000.0,2.1099185943603516
10000.0,1.596941351890564
12000.0,1.164393663406372
14000.0,0.8094079494476318
16000.0,0.6502478718757629
18000.0,0.771955132484436
20000.0,1.1830220222473145
22000.0,1.7179408073425293
24000.0,2.2350549697875977
26000.0,2.6645750999450684
28000.0,3.0292434692382812
30000.0,3.2933189868927
32000.0,3.4867331981658936
34000.0,3.6460695266723633
36000.0,3.751459836959839
38000.0,3.802232503890991
40000.0,3.844545841217041
42000.0,3.913984775543213
44000.0,3.9504668712615967
46000.0,4.008437156677246
48000.0,4.038871765136719
50000.0,4.025815010070801
52000.0,4.087128639221191
54000.0,4.105863571166992
56000.0,4.119572639465332
58000.0,4.112867832183838
60000.0,4.137673377990723
62000.0,4.154831886291504
64000.0,4.170166969299316
66000.0,4.169527053833008
68000.0,4.170642852783203
70000.0,4.177081108093262
72000.0,4.179506301879883
74000.0,4.192317008972168
76000.0,4.194770812988281
78000.0,4.193449974060059
80000.0,4.203166961669922
82000.0,4.188045024871826
84000.0,4.199207305908203
86000.0,4.199925899505615
88000.0,4.1921892166137695
90000.0,4.198432445526123
92000.0,4.197430610656738
94000.0,4.192338943481445
96000.0,4.195324420928955
98000.0,4.194631576538086
100000.0,4.194013595581055
102000.0,4.187590599060059
104000.0,4.187105178833008
106000.0,4.186619758605957
108000.0,4.175908088684082
110000.0,4.182712554931641
112000.0,4.179449081420898
114000.0,4.179003715515137
116000.0,4.177997589111328
118000.0,4.172580718994141
120000.0,4.171248435974121
122000.0,4.1724700927734375
124000.0,4.171268463134766
126000.0,4.16270637512207
128000.0,4.160204887390137
130000.0,4.169147491455078
132000.0,4.160244941711426
134000.0,4.15812349319458
136000.0,4.156241416931152
138000.0,4.15212345123291
140000.0,4.148811340332031
142000.0,4.145486831665039
144000.0,4.141770362854004
146000.0,4.142078399658203
148000.0,4.141511917114258
150000.0,4.140383720397949
152000.0,4.133963584899902
154000.0,4.134263038635254
156000.0,4.136761665344238
158000.0,4.1327900886535645
160000.0,4.130096435546875
162000.0,4.118833541870117
164000.0,4.123867988586426
166000.0,4.119639873504639
168000.0,4.117974758148193
170000.0,4.11911678314209
172000.0,4.114728927612305
174000.0,4.111014366149902
176000.0,4.111313819885254
178000.0,4.109086513519287
180000.0,4.10975456237793
182000.0,4.108368396759033
184000.0,4.1024041175842285
186000.0,4.10421085357666
188000.0,4.104766845703125
190000.0,4.101170539855957
192000.0,4.097844123840332
194000.0,4.095993518829346
196000.0,4.094813346862793
198000.0,4.092524528503418
200000.0,4.091205596923828
202000.0,4.094211578369141
204000.0,4.087809085845947
206000.0,4.088339805603027
208000.0,4.083258152008057
210000.0,4.0867719650268555
212000.0,4.0845770835876465
214000.0,4.083534240722656
216000.0,4.079375267028809
218000.0,4.078142166137695
220000.0,4.076607704162598
222000.0,4.075582504272461
224000.0,4.074307441711426
226000.0,4.077080249786377
228000.0,4.076228141784668
230000.0,4.074450492858887
232000.0,4.066317558288574
234000.0,4.066953182220459
236000.0,4.066030502319336
238000.0,4.065706253051758
240000.0,4.0633111000061035
242000.0,4.0633544921875
244000.0,4.062285423278809
246000.0,4.057644367218018
248000.0,4.060723304748535
250000.0,4.059359073638916
252000.0,4.056729316711426
254000.0,4.05595588684082
256000.0,4.053952217102051
258000.0,4.05349063873291
260000.0,4.055150985717773
262000.0,4.052685737609863
264000.0,4.05015230178833
266000.0,4.051263809204102
268000.0,4.046268463134766
270000.0,4.043544769287109
272000.0,4.045397758483887
274000.0,4.045602798461914
276000.0,4.0438642501831055
278000.0,4.043135166168213
280000.0,4.045269966125488
282000.0,4.040838241577148
284000.0,4.039503574371338
286000.0,4.040109157562256
288000.0,4.038687229156494
290000.0,4.041605472564697
292000.0,4.03849983215332
294000.0,4.035153388977051
296000.0,4.037213325500488
298000.0,4.035559177398682
300000.0,4.035040855407715
302000.0,4.035601615905762
304000.0,4.0345282554626465
306000.0,4.032792091369629
308000.0,4.034072399139404
310000.0,4.031551361083984
312000.0,4.0318217277526855
314000.0,4.031002044677734
316000.0,4.029253959655762
318000.0,4.028693675994873
320000.0,4.029204845428467
322000.0,4.029218673706055
324000.0,4.029212951660156
326000.0,4.029547691345215
328000.0,4.024652004241943
330000.0,4.027316093444824
332000.0,4.025130271911621
334000.0,4.025742530822754
336000.0,4.023886680603027
338000.0,4.023279666900635
340000.0,4.022242546081543
342000.0,4.023421287536621
344000.0,4.0215277671813965
346000.0,4.020862102508545
348000.0,4.023597717285156
350000.0,4.022702217102051
352000.0,4.022524833679199
354000.0,4.020608901977539
356000.0,4.020662307739258
358000.0,4.017947196960449
360000.0,4.019152641296387
