"step","upsteramPressure_1027,5_0,9733333333333334_0,0165"
2000.0,2.4459665
4000.0,2.4196668
6000.0,2.4325745
8000.0,1.5494511127471924
10000.0,1.143733024597168
12000.0,0.7642498016357422
14000.0,0.41873180866241455
16000.0,0.2277378886938095
18000.0,0.2861112952232361
20000.0,0.5985068082809448
22000.0,1.0179781913757324
24000.0,1.4455316066741943
26000.0,1.8410347700119019
28000.0,2.1729722023010254
30000.0,2.420212507247925
32000.0,2.601219654083252
34000.0,2.747016191482544
36000.0,2.8518714904785156
38000.0,2.903299570083618
40000.0,2.945080280303955
42000.0,3.0080840587615967
44000.0,3.0351593494415283
46000.0,3.0879299640655518
48000.0,3.113689422607422
50000.0,3.1072356700897217
52000.0,3.153439998626709
54000.0,3.17242431640625
56000.0,3.1790757179260254
58000.0,3.173956871032715
60000.0,3.1977391242980957
62000.0,3.2101776599884033
64000.0,3.2201218605041504
66000.0,3.2241222858428955
68000.0,3.2199997901916504
70000.0,3.227281332015991
72000.0,3.222352981567383
74000.0,3.2335972785949707
76000.0,3.2290878295898438
78000.0,3.2328104972839355
80000.0,3.237417697906494
82000.0,3.227748394012451
84000.0,3.2290878295898438
86000.0,3.2296385765075684
88000.0,3.2201900482177734
90000.0,3.224461793899536
92000.0,3.2201457023620605
94000.0,3.214695453643799
96000.0,3.211672782897949
98000.0,3.2091879844665527
100000.0,3.20888614654541
102000.0,3.1991920471191406
104000.0,3.1999311447143555
106000.0,3.195236921310425
108000.0,3.186558485031128
110000.0,3.1850662231445312
112000.0,3.182298421859741
114000.0,3.180851936340332
116000.0,3.174860954284668
118000.0,3.172022819519043
120000.0,3.165050506591797
122000.0,3.165073871612549
124000.0,3.1577272415161133
126000.0,3.1559555530548096
128000.0,3.1501431465148926
130000.0,3.1499102115631104
132000.0,3.1441779136657715
134000.0,3.140882968902588
136000.0,3.1381139755249023
138000.0,3.1315035820007324
140000.0,3.128668785095215
142000.0,3.1219594478607178
144000.0,3.117032527923584
146000.0,3.1166415214538574
148000.0,3.112212657928467
150000.0,3.1082563400268555
152000.0,3.105271339416504
154000.0,3.099331855773926
156000.0,3.0975170135498047
158000.0,3.0954487323760986
160000.0,3.090550422668457
162000.0,3.082274913787842
164000.0,3.08099102973938
166000.0,3.076752185821533
168000.0,3.073404312133789
170000.0,3.0710372924804688
172000.0,3.067607879638672
174000.0,3.061054229736328
176000.0,3.061655044555664
178000.0,3.056000232696533
180000.0,3.0548293590545654
182000.0,3.0520801544189453
184000.0,3.0454349517822266
186000.0,3.0444507598876953
188000.0,3.0407767295837402
190000.0,3.0392982959747314
192000.0,3.033449649810791
194000.0,3.031020402908325
196000.0,3.0279860496520996
198000.0,3.024775266647339
200000.0,3.0206429958343506
202000.0,3.0199661254882812
204000.0,3.014564037322998
206000.0,3.0148696899414062
208000.0,3.0106348991394043
210000.0,3.0092990398406982
212000.0,3.006960391998291
214000.0,3.003045082092285
216000.0,3.0003600120544434
218000.0,2.996819019317627
220000.0,2.9951066970825195
222000.0,2.9915850162506104
224000.0,2.989624261856079
226000.0,2.9888458251953125
228000.0,2.987030506134033
230000.0,2.983426094055176
232000.0,2.9799256324768066
234000.0,2.9788310527801514
236000.0,2.9755327701568604
238000.0,2.973837375640869
240000.0,2.971730947494507
242000.0,2.9695844650268555
244000.0,2.9676523208618164
246000.0,2.963510274887085
248000.0,2.963693857192993
250000.0,2.960441827774048
252000.0,2.9594850540161133
254000.0,2.9558207988739014
256000.0,2.9550790786743164
258000.0,2.9537136554718018
260000.0,2.9524335861206055
262000.0,2.9495949745178223
264000.0,2.9469690322875977
266000.0,2.9460010528564453
268000.0,2.9436566829681396
270000.0,2.9415440559387207
272000.0,2.939824104309082
274000.0,2.9382388591766357
276000.0,2.9361343383789062
278000.0,2.9350550174713135
280000.0,2.9346988201141357
282000.0,2.9301557540893555
284000.0,2.9284491539001465
286000.0,2.9291858673095703
288000.0,2.927244186401367
290000.0,2.926176071166992
